SiO2,P2O5,ZrO2,Na2O,Al2O3,Fe2O3,CaO,MgO,K2O,B2O3,BaO,ZnO,Li2O,SrO,La2O3,TiO2,Nb2O5,PbO,Sb2O3,Bi2O3,TeO2,Se,Tg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2332999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667000000000001,0.0,536.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1982999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667000000000001,0.0,525.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667000000000001,0.0,517.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1516848315168483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666333366663334,0.0,515.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1166883311668833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666333366663334,0.0,505.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667000000000001,0.0,502.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667000000000001,0.0,497.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667000000000001,0.0,493.15
0.75,0.0,0.0,0.15,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.15
0.75,0.0,0.0,0.15,0.0,0.0,0.075,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811.15
0.75,0.0,0.0,0.15,0.0,0.0,0.0625,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.15
0.75,0.0,0.0,0.15,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804.15
0.75,0.0,0.0,0.15,0.0,0.0,0.045,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804.15
0.75,0.0,0.0,0.15,0.0,0.0,0.0375,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.15
0.75,0.0,0.0,0.15,0.0,0.0,0.03,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.15
0.75,0.0,0.0,0.15,0.0,0.0,0.025,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.15
0.75,0.0,0.0,0.15,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.15
0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.2,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.15
0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.2,0.0,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811.15
0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.15
0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.2,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.15
0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0375,0.2,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811.15
0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.2,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.15
0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.15
0.65,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.15
0.65,0.0,0.0,0.0,0.0,0.0,0.075,0.025,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.15
0.65,0.0,0.0,0.0,0.0,0.0,0.055,0.045,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.15
0.65,0.0,0.0,0.0,0.0,0.0,0.025,0.075,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.15
0.65,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.15
0.65,0.0,0.0,0.04,0.0,0.0,0.15,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.15
0.65,0.0,0.0,0.08,0.0,0.0,0.15,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.15
0.65,0.0,0.0,0.1,0.0,0.0,0.15,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.15
0.65,0.0,0.0,0.12,0.0,0.0,0.15,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.15
0.65,0.0,0.0,0.16,0.0,0.0,0.15,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.15
0.65,0.0,0.0,0.2,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.15
0.75,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.15
0.75,0.0,0.0,0.03,0.0,0.0,0.1,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.15
0.75,0.0,0.0,0.06,0.0,0.0,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.15
0.75,0.0,0.0,0.075,0.0,0.0,0.1,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.15
0.75,0.0,0.0,0.09,0.0,0.0,0.1,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.15
0.75,0.0,0.0,0.12,0.0,0.0,0.1,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.15
0.75,0.0,0.0,0.15,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.15
0.7,0.0,0.0,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.15
0.667,0.0,0.0,0.25,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.15
0.6663666366636662,0.0,0.0,0.1668166816681668,0.0,0.0,0.1668166816681668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.15
0.667,0.0,0.0,0.3329999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.15
0.4946494649464947,0.0107010701070107,0.0,0.2638263826382638,0.0,0.0,0.2308230823082308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.15
0.4946494649464947,0.0107010701070107,0.0,0.2638263826382638,0.0,0.0,0.225022502250225,0.0,0.0,0.0,0.0,0.0,0.0,0.0058005800580058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.15
0.4946494649464947,0.0107010701070107,0.0,0.2638263826382638,0.0,0.0,0.2077207720772077,0.0,0.0,0.0,0.0,0.0,0.0,0.0231023102310231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.15
0.4946494649464947,0.0107010701070107,0.0,0.2638263826382638,0.0,0.0,0.1154115411541154,0.0,0.0,0.0,0.0,0.0,0.0,0.1154115411541154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.15
0.4946494649464947,0.0107010701070107,0.0,0.2638263826382638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2308230823082308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.15
0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,558.15
0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,575.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.15
0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.45,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.45,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.15
0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.35,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.15
0.0,0.0,0.0,0.0,0.0475999999999999,0.0,0.0475999999999999,0.0,0.0475999999999999,0.381,0.0,0.4761999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.15
0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.15
0.0,0.0,0.0,0.0,0.0475999999999999,0.0,0.0951999999999999,0.0,0.0951999999999999,0.381,0.0,0.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.15
0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0909090909090909,0.3636363636363636,0.0,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.15
0.0,0.0,0.0,0.0,0.1071107110711071,0.0,0.0893089308930892,0.0,0.0893089308930892,0.3571357135713571,0.0,0.3571357135713571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.15
0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.15
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.15
0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,724.15
0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,727.15
0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,731.15
0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,734.15
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,703.15
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,710.15
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,706.15
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,705.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,341.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,349.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,363.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,344.15
0.4946000000000001,0.0107,0.0,0.033,0.0,0.0,0.3262,0.0725,0.033,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.15
0.4946,0.0107,0.0,0.033,0.0,0.0,0.2935999999999999,0.0725,0.033,0.0,0.0,0.03,0.0,0.0326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.15
0.4945505449455055,0.0106989301069893,0.0,0.032996700329967,0.0,0.0,0.2446755324467553,0.0724927507249275,0.032996700329967,0.0,0.0,0.02999700029997,0.0,0.0815918408159184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.15
0.4946,0.0107,0.0,0.033,0.0,0.0,0.1631,0.0725,0.033,0.0,0.0,0.03,0.0,0.1631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.15
0.4945505449455055,0.0106989301069893,0.0,0.032996700329967,0.0,0.0,0.0815918408159184,0.0724927507249275,0.032996700329967,0.0,0.0,0.02999700029997,0.0,0.2446755324467553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.15
0.4946,0.0107,0.0,0.033,0.0,0.0,0.0,0.0725,0.033,0.0,0.0,0.03,0.0,0.3262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.765,0.0,548.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,643.15
0.0,0.0,0.0,0.0474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1994999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7481,0.0,585.15
0.0,0.0,0.0,0.0495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7425,0.0,585.15
0.0,0.0,0.0,0.0484999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1939999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7275,0.0,594.15
0.0,0.0,0.0,0.0475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7125,0.0,600.15
0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735,0.0,589.15
0.0,0.0,0.0,0.0484999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1939999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7275,0.0,592.15
0.0,0.0,0.0,0.0475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7125,0.0,601.15
0.0,0.0,0.0,0.0465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6975,0.0,606.15
0.0,0.0,0.0,0.0455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6825,0.0,610.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.46,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,833.15
0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,843.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,0.5909,0.0909,0.0909,0.0,0.0,0.0,0.1818,0.0,0.0,0.0,0.0,0.0,0.0,853.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5909,0.1364,0.0909,0.0,0.0,0.0,0.1818,0.0,0.0,0.0,0.0,0.0,0.0,862.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,0.5909,0.0,0.1818,0.0,0.0,0.0,0.1818,0.0,0.0,0.0,0.0,0.0,0.0,860.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5909,0.0,0.2273,0.0,0.0,0.0,0.1818,0.0,0.0,0.0,0.0,0.0,0.0,881.15
0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.72,0.0,613.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.3333,0.0,902.15
0.65,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.15
0.65,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.15
0.65,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821.15
0.6931,0.0,0.0,0.0,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.15
0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.15
0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.15
0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.15
0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.15
0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.15
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.15
0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.15
0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,319.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,322.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,324.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,343.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,691.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667000000000001,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.15
0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.6667000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.15
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,911.15
0.0994900509949005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2487751224877512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2487751224877512,0.0,0.0,0.0,0.0,0.0,915.15
0.099009900990099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2475247524752475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2475247524752475,0.0,0.0,0.0,0.0,0.0,919.15
0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2451,0.0,0.0,0.0,0.0,0.0,922.15
0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.15
0.45,0.0,0.0,0.0,0.0,0.0,0.225,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,960.15
0.45,0.0,0.1,0.0,0.0,0.0,0.225,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.15
0.45,0.1,0.0,0.0,0.0,0.0,0.225,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925,318.24999847412107
0.6392,0.0,0.0,0.0029,0.0196,0.0,0.0,0.0,0.0,0.2716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.15
0.628,0.0,0.0,0.084,0.0,0.0,0.0,0.0,0.0,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,663.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,676.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,690.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,703.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,710.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,714.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,716.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,712.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,698.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,709.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,714.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,716.15
